asin,parent_asin,rating,title,text,timestamp,verified_purchase,helpful_vote
B00NHZ2JJ0,B00NHZ2JJ0,5.0,The amount for the purchase price & Hold of product,The amount for the purchase price & Hold of product was great love the super hold n fresh look,1645028014191,True,0
B07DSDBTST,B07DSDBTST,5.0,Awesome,The quality was way more than i expected loved the softness and the bag it brought for me to organize and travel with is super comfortable and doesn't take  much space,1600099621382,True,0
B00VVV8YW8,B00VVV8YW8,4.0,Good buy,"Im impressed with these. Wish there was a approx weight limit to it. Using it for what I bought it with, keeps the item in place but not for very long. I have to use extra materials to keep it secured",1492614720000,True,0
B0713VF172,B0713VF172,1.0,Didn’t notice a change,This product didn’t help with getting or keeping my baby asleep.,1617065263332,True,0
B009G4BYX8,B009G4BYX8,4.0,very cute,Very cute and I assume very comfortable since My baby actually keeps it in her hair. A nice change from the super gigantic bows.,1379277067000,True,0
B01BJCLNIA,B01BJCLNIA,5.0,Five Stars,This product is less sticky than some brands. I am using Castor Oil for muscle pain after workouts.,1478433530000,True,3
B088QW92XL,B088QW92XL,5.0,Works well for keeping makeup powder off my clothes.,I bought these capes so that I can get dressed and then put my makeup on afterwards without having the powders on my clothes. Works as wanted.,1607129007412,True,0
B07YJF9T5W,B07YJF9T5W,5.0,Love it,I absolutely loved it. Makes it so easy to brush my hair especially coming out of the shower.,1604970532090,False,0
B01DNS649G,B01DNS649G,3.0,... crazy about it on me but it may look amazing on many others,Not crazy about it on me but it may look amazing on many others!,1473815817000,True,0
B081S97NV4,B081S97NV4,5.0,Great product!,Perfect for my unruly brows. I can fill in and tame them with this. Very easy to use and lasts all day.,1593650380078,False,3
B01HRASZB6,B01HRASZB6,5.0,I love the quality I haven't colored it or anything like ...,I love the quality I haven't colored it or anything like that but the texture the hair amount is the right amount,1494962685000,False,0
B0814S14F4,B0814S14F4,5.0,Not for thick hair but it’s still a good brush.,I’m happy with this brush but it does give my hair static electricity. I wish I had bought the bigger paddle brush as I have thick hair and this one doesn’t go all the way through it. All in all though it isn’t the brushes fault and it’s a good brush.,1621530743180,True,0
B01GO3VQ72,B01GO3VQ72,3.0,Some improvement,I have been using for a while and see some improvement. I was expecting improvement to happen<br />sooner.,1478653337000,True,0
B007RKC284,B007RKC284,5.0,Great Gown,I would say that this is a great gown for the price and for simple use at home.,1440305141000,False,0
B0938J5BYV,B0938J5BYV,5.0,Great quality,I like how it’s small and portable to bring with for travel. It’s a cute piece with man benefits and for me is how it massage to help with fine lines. Good to use with application of moisturizer.,1625850332689,True,1
B08TCBP8HV,B08TCBP8HV,5.0,Great value!,"This mascara is my new favorite. It makes my eyelashes look fake! You can’t beat it for the price. It does get under the eyes a bit, but what mascara doesn’t? Will definitely buy again.",1626030789800,True,0
B00O14F3WG,B00O14F3WG,3.0,So so,"I received this cream as a free trial to review it.  I used this product for just shy of a month, and I followed all the instructions.  This cream dos a great job at hydrating my skin, however I did not notice a markedly great decrease in cellulite appearance.",1457536700000,False,0
B00YV401E6,B00YV401E6,5.0,High Quality!,"Used them the same day I received them (which, by the way, was super-fast).  High quality, sharp - all girls know this is one of those &#34;must have&#34; tools. :-)",1439899764000,False,2
B01IMSVNK2,B01IMSVNK2,3.0,Did not last,"I have bought numerous extensions from different companies over the last 10 years, so I have plenty to compare these with.  When I first opened the box, I was happy to see beautiful, soft hair! Nice and long, a little thin, but there are 3 bundles so you get quite a bit of hair.  I usually have it put in by the sew in weave but I sewed clips on some of the pieces to try it first. It is thin, so I had to put 3 pieces on the clips. But very soft and silky! I tested some pieces by coloring, they got ratty very fast. The other pieces stayed fine for about 5-6 wearings, then also started to get tangled and bunched up. I never used shampoo to clean them, only lukewarm water with a heavy conditioner. I always took them out at night.  Price was right but not sure about the quality.  I have 1 1/2 of the bundle left and can't use.  :(",1494218508000,True,7
B07RM722DH,B07RM722DH,4.0,definitely adds length!,Easy to apply and doesn't clump. I wouldn't say it's volumizing but it's definitely lengthening :),1576720663032,True,0
B0017LO24Q,B0017LO24Q,5.0,Good Builder Gel for strenghing and shine,"This is a good builder. Its important that you apply a bonder such as the IBD Bonder and apply thinly otherwise it will peel off before the day is over!<br /><br />Applied correctly over natural nail, this will last for weeks.",1428692167000,True,2
B01BIDW19K,B01BIDW19K,5.0,Amazingly soft!,"Love this product! My beard has never felt so soft! The wash has an amazing peppermint scent that leaves ur face with a slight tingle. The rinse has a softer peppermint scent, instructions say to leave in for 1-5mins but I wash my beard first thing and leave it on until I'm about to get out and boom softest beard EVER! Definitely will buy again and would highly recommend to any guy that has a beard, long or short no one wants to run their fingers though a course beard, so wash and soften!",1457719817000,False,0
B08B6BPPS1,B08B6BPPS1,4.0,Not natural more like dramatic effect.,Let the eye liner dry and place them onto the eyelid do not remove a reattach them multiple times cause the eye liner will come off use the clamp thingy to adjust then againt the lash line. THEY ARE NOT NATURAL LOOKING. They're pretty but way to long for my comfort,1595290391697,True,9
B07NSJ2J54,B07NSJ2J54,5.0,Stays put,"Amazing extensions! Worked great for diy extension placement to fill in a couple of thin areas. With a little purple shampoo a couple of days following install, matched my hair color perfectly! Will buy again!",1574533458282,True,0
B09K3874T8,B09K3874T8,1.0,Not what I expected.,Honestly these were very difficult to put on and I had a very hard time getting them to actually stay on my lashes. Generally speaking when I would pull away the tool used to put them on it would take the lashes with them. There are only three magnets per lash so they simply do not stay.,1646451267770,True,0
B001ET7HJI,B001ET7HJI,4.0,This is the only one I use,"This is the only night mask I use, despite being exposed to an inordinate number of other masks. I literally have an entire drawer full of bad masks. I have no idea what to do with them! But these are great!!! I remove the Velcro because I don't like my hair getting stuck in it. Then I box-stitch the elastics together to exactly my head size. Takes less than 5 minutes and then I have the perfect mask.",1567887787064,True,1
B07MMWXPLJ,B07MMWXPLJ,5.0,Feet feel so Soft,"Use these once a week. Easy to use , I keep on for an hour. Then take off, rub in excess into your feet. Soft and moisturized.",1642216660091,True,0
B08DNLK3GQ,B08DNLK3GQ,1.0,Doesn’t work for me at all. Teacher.,"Absolutely does not work. Doesn’t stay in the mask. There are hooks but they don’t attach to anything. Falls as soon as I talk, and I’m a teacher. Also made in China presumably for smaller noses. My Polish nose is twice the size of the indent.",1599936175516,True,0
B078QXJ6VB,B078QXJ6VB,4.0,Works great and is no longer available!,"This is an amazing product which of course, has now been discontinued by Amazon. I just went to re-order it and it is no longer available. It seems whenever I find a product I really love on Amazon, it disappears. So frustrating!",1566651677442,True,0
B00G975WHY,B00G975WHY,3.0,They got thrown to the side and ended up on the floor like confetti. I was disappointed,It was not a popular item.  They got thrown to the side and ended up on the floor like confetti.  I was disappointed.,1458062629000,True,0
B07X9JN4X6,B07X9JN4X6,1.0,Far too small for 60 dollars,Far too expensive dor the size of the items!!<br />I was ripped out with this purchase.,1620304776194,True,0
B004BD6RZO,B004BD6RZO,5.0,great shaver,This shaver works great.  Close shave. No irritation.  Simple. I doubt I will ever go back to using a blade.,1295879443000,True,0
B078Z6MGVW,B078Z6MGVW,5.0,Buy!,Awesome for the price I’ve had this wig for a little over a month ! Washes and straightens great!,1560995325845,True,0
B00KW4EF6Y,B00KW4EF6Y,5.0,Longer and Fuller lashes in just 14 days!,"I adore this!  I have thin and light eyelashes that fall out easily.  I used this daily at night for 14 days straight and after the first application can feel a difference in how my mascara went on.  As time went on, not only did my lashes appear longer, they were fuller and a bit darker for sure.  They didn't fall out as easy and i stopped getting that issue where one side of your mascara goes on easy and the other side gets clumpy.  It goes on smooth for both eyes and my lashes with mascara on now touch my glasses... that has NEVER happened before.<br /><br />They product goes on very easy and does not burn my eyes at all!<br /><br />I am super excited to continue to use this and see how much more length and fullness i can get!<br /><br />Attached is a pic of day 1 on the top and day 14 on the bottom... no make up!<br /><br />This is an affordable way to improve the natural look of your eyelashes!<br /><br />I received this for testing purposes and these are my honest opinions of this product.",1414618297000,False,0
B0722155JC,B0722155JC,3.0,Cheap,"Sadly, the quality of this set is not great. The dish and soap are ok, but the brush is made of cheap plastic and the logo is poorly stamped on. The brush does smell of wet animal, as others have complained and it does overpower the scent of the soap. It works, but it might be worth going with a more reputable brand.",1500934983136,True,2
B0070Z7KME,B00J7QCNDU,5.0,It works great!,Initially we had an issue with the delivery but cargo has arrived (late but arrived) and we have tested and indeed is a great product.,1473307547000,True,1
B088RKZMLX,B088RKZMLX,5.0,Gentle Cleanser,"I’ve tried many ‘natural’ baby washes on my 18 month old and everything has left his skin a little dry, sometimes even flaky or bumpy. Happy to have found something that gently cleanses, and leaves his skin hydrated. The scent is very, very mild, I can only smell it in the soap, not on the baby.",1594061957334,True,0
B004H5D40W,B004H5D40W,3.0,works as advertised. Takes up a lot of tub ...,"works as advertised. Takes up a lot of tub real estate, and difficult to move as it sticks tight to the tub.",1517886491372,True,0
B004P7BW2Y,B004P7BW2Y,4.0,Working well for my specific purpose,"I have to take a trypsin supplement to activate my medication because I don't produce enough of the enzyme on my own. It's not found in a lot of the general formulas. This is great for that and helps with digestion in general, but doesn't cause the side effects that stronger, broader spectrum stuff has for me. Very expensive, not a lot of fillers (does contain rice)... Most Body Ecology products would seem to be made of gold, given their price! Just weigh your needs against your wallet.",1393977794000,True,4
B017CPH0IK,B017CPH0IK,4.0,Naturally Beautiful! Look,"Love this wig!  The part looks very natural!  It’s very lightweight.  The cap is a thin net, making it a great summer unit.  I can easily access my scalp through it.  It feels wonderfully and the strands are soft.  I didn’t give it 5 stars because the “lace” is not as comfortable as some units I have worn.  It’s s harder plastic.  I cut it as close as I could, and it is not visible.  I do not use glue or tape with any lace front units, and it was not a problem with this unit.  I love the packaging. I will purchase other units from this brand.",1522882710489,True,1
B08MH6PNQJ,B098KBMWX2,5.0,If you don't want the pain or break the bank,Honestly I absolutely love this tattoo the only one who didn't is my hubby lol however I will be buying myself some more they're very inexpensive and they last up to several days and they are super cool looking,1654305081756,True,1
B00J9BXQ8E,B00J9BXQ8E,4.0,Good overall Halloween makeup.,Did the Trick! But did cause some skin irritation afterwards. Drying. Setting powered is a must. So order that too.,1572787744888,True,1
B079NV9PBG,B079NV9PBG,1.0,Do not purchase,"I never have any issues with skin care products and do not have sensitive skin.  The cucumber scent sounded refreshing so I ordered this product.  When I used it, the scent was not very pleasant and worse than that, my face turned beet red and had a mild burning sensation.  My nose and checks actually became swollen.  I washed my face three times.  Over an hour, the redness and burning gradually lessened.  It was wasn't until the following day that it cleared up all the way.  The swelling lasted even longer.  I don't know if these wipes were defective, but with all the wipes on the market, I would steer clear of these.",1559490026189,True,0
B07FFG6TGS,B07FFG6TGS,5.0,It actually works!,This is actually making a positive difference in the appearance of my skin. I will be purchasing again.,1577364969874,True,0
B0176WBILO,B0176WBILO,3.0,meh,maybe because it expired? the consistency is runny like water . i bought dec 2018<br />but only opened it up jan 2020,1599732061638,True,0
B086YPYKVK,B086YPYKVK,5.0,Not bad.,I have since outgrown this product.<br />However I like the flexibility of this comb against long tangled or curly hair.,1678601469040,True,0
B08BWXMPBH,B08BWXMPBH,3.0,Not actually a lace front wig,"Not a lace front wig. I wouldn’t even consider it a partial lace front. The only place it had lace was right at the part. It’s not a horrible or even bad wig. But it’s not a lace front. The fibers were soft but did shed. It’s comfortable enough to wear, but a little tight if you already have a lot of hair going under it. Can’t recommend it to any cosplayers out there looking at this for a costume, I think styling it may be hard with the way it’s wefted and fact it’s not actually a lace front if that’s what you’re looking for.",1598325810532,False,0
B091NT9B1G,B091NT9B1G,5.0,Headband,"Simply beautiful, everyone was telling me that I look like a princess 👸🏻",1635017047210,True,1
B016NROMS4,B016NROMS4,4.0,Okay,"Seems like your average mascara. Didn't run in the rain, so that's a good thing.This product was provided at a discounted price in exchange for my honest review.",1447918779000,False,1
B081HVHHNW,B081HVHHNW,5.0,Very pleased,Amazing results! The tip ends are so thin that they give natural-like results.,1586520326513,True,0
B017BGJLBE,B017BGJLBE,5.0,Quick fix,Replaces the old healing brown vaseline you can't find anymore,1524341915332,True,0
B004FTM4WE,B004FTM4WE,5.0,Love this product,"FINALLY!!!...after many product failures I have found the product that works for my skin issues...I have Hyperpigmentation,I went to get a facial and was told to look for products with Lactic preferable %5....This product was recommended and I have only used for a couple of weeks, with results!!...My skin discolorations are lightening and my skin feels great...",1362804246000,True,3
B08LXH9Y4D,B08LXJYHSN,3.0,Just stops,I really want to like this. But it sprays a few times then not. Then it works again then stops. I ended up pouring the liquid into a cheap sprayer I had to finish my hair. Maybe there is a trick with this I don’t know about?,1617048083481,True,1
B07D1B1P75,B07D1B1P75,4.0,No tape! Great product!,Love sachetes ! Great for purse or pocket!Hate packaging 3 were taped together! Looks old and used when taking tape off! Sticky! Please stop taping together!,1533331267277,True,0
B00V593AUM,B00V593AUM,1.0,DOESN'T WORK,"Did nothing to extend my lashes, the fibers don't stick and the mascara is barely noticeable.",1441824362000,True,0
B07F3RH7DD,B07F3RH7DD,4.0,Made my husbands Christmas,"I purchased this as a gift for my husband who had been looking for the Coty Cologne since we met 12 years ago. I wasn’t sure if this was what he was looking for but when he opened the bottle and smelled it, he got a big smile and said, yep, this is it! Thank you! Where did you find it? I told him and he was overjoyed to have his favorite scent again. Thank you for recreating a product we both love! You need to sell a bigger bottle as well!",1578424191777,True,0
B08HDB6SNY,B08HDB6SNY,5.0,Takes practice but worth it!,"Once you get the hang of it, it's so convenient for my quick(ish) messy buns before work. I have thick hair with zero texture & these hold perfectly into place. The thick bobby pins that are included are perfect for helping secure your bun.",1614562051181,True,2
B007WFZ0XI,B007WFZ0XI,5.0,Great product,I think a great product.  Been using about 3 weeks now.  Goes on and disappears right away makes skin feel very soft.  I haven't noticed any bad or off smell.  I just purchased 2 more to give as gifts.  Will continue to use.  Can't compare to the more expensive brands (as I have not used) but this one suits me just fine.  I am 64 and always use lotions - use this first and put my spf on top.,1387232022000,True,8
B07V6GF2KC,B07V6GF2KC,5.0,Colors Colors,Many colors to choose from plus easier to blend colors. Perfect will order again.,1595374695797,True,0
B07FZ5HZLM,B07FZ5HZLM,5.0,Great Product,"I have been using Q-Books for years.  Great product & super capabilities.  Since Q-Books is widely used in the accounting field, it is easy to send & receive files, unlike other accounting software.  I can download & import  information from my clients' bank accounts, outside payroll services, and generate a multitude of reports for various types of businesses'.  Wouldn't use any other software and I've been doing this for 30+ years.",1558352452223,True,0
B093PFMRX6,B093PFMRX6,5.0,Comes with a lot!,These are the perfect beginner rollers it comes with 6 different sizes and comes with clips to secure the rolls and a brush and comb i was not expecting all of those items! Its simple and easy to use!,1629237472137,True,0
B01N0856MQ,B01N0856MQ,4.0,Great Starter Set,"Just received my order and I’m definitely enjoying this. It’s definitely a starter set because I do, however, wish the nail polishes came with more and that the manicure set came with the cuticle oil to clean around the nails. I feel as though each color maybe good for 2-3 manicures and then I’ll have to buy more colors.<br /><br />Read the directions before you use!! I saw reviews stating the colors didn’t dry and that the uv/led light didn’t work. I let my uv/led light warm up while I was cleaning my nails. After you are drying them, they are going to feel a little bit wet - but as long as you have them under the light, once you clean them with the gel cleaner - they come out like they should! Smooth and shiny!",1516468490083,True,6
B001SPKK7Y,B001SPKK7Y,3.0,Case doesn't stay together after the daunting task of cracking ...,"Case doesn't stay together after the daunting task of cracking this thing open for the first time. Otherwise, they serve their purpose.",1449032836000,True,0
B07WHFDV2G,B07WHFDV2G,5.0,Good shimmer and shine.,Very nice addition to a lipstick. Or great alone. Good shimmer and shine.,1583113887451,True,0
B0B137LPYC,B0B137LPYC,5.0,Magic,Legit amazing. I literally tell all my girlfriends about this !! No more shaving or waxing my nether regions. This is MAGIC,1661752298479,True,0
B07MPWGHT3,B07MPWGHT3,2.0,Not what I thought!,It did arrive as expected in less then two days(Amazon).The main thing I did not like is that there was no instructions. And the biggest downfall.I t thought you could replace the blades when they get dull.Bit there is no way. It just is a disposable that cost $13 dollars. It does do its job but for how long I don't know.,1592687674690,True,0
B07YXNDBKY,B07YXNDBKY,2.0,"DISAPPOINTED,",Nice quality and feel HOWEVER COLOR NOT AS SHOWN. I have special event coming up and won't be able to get hair in time. Seriously upset. BE CAREFUL!,1633192524696,True,0
B07WF7QRN4,B07WF7QRN4,3.0,Not for thick hair,"This product is very attractive, but I have thick hair and the clips do not stay in place,",1569336416592,True,1
B00I8S1UTQ,B00I8S1UTQ,4.0,Lot of 40 eyebrow rings 16g,"For starters let me just say i was iffy about getting these, because i dont like when the balls are on the bigger side.. and most the time when i order online they are to big. These were perfect size!!! true 16g!! The colors are great the shipping was fast. my only complaint was that there was 36 instead of 40. I even double counted and had my friends count them to make sure i wasnt messing up. lol  As for people saying the balls break quick, try not screwing them on so tight. there not metal it splits them. that was a problem of mine for the longest time. Now mine last soo much longer! GL",1415323335000,True,1
B08JCMLT51,B08JCMLT51,5.0,Nice,Nice and easy!! Definitely good to have for a on the go type of day when you don't have time to do you hair but still want to be cute!!,1606853299651,True,1
B01J6I6MJY,B01J6I6MJY,5.0,Amazing product!,Amazing product! My daughters hair is thin and always tangled. She hates to have it brushed! I have been using this for 1 week now every night. Now every morning her hair is soft and easy to brush. I can’t tell you how happy she is!,1509173966253,True,1
B07B8CN1MZ,B07B8CN1MZ,3.0,Nice product- mesh pocket coming apart,"Loved the design and look, but one of the mesh pockets came apart before I even used it.",1544486648533,True,0
B00HE5PAAE,B00HE5PAAE,5.0,Great find!,"I bought this elsewhere but wanted to see the price on Amazon. I must say,  it really does a great job and smells heavenly. Will definitely be purchasing again!",1481653744000,False,0
B0975PTRW7,B0975PTRW7,4.0,lots of brushes,"I actually use these skinny brushes to clean the inside of my phone charging port, its small so its great to clean tiny hard to get to spots.",1642648108074,False,0
B07LBZZSMR,B07LBZZSMR,5.0,The multitool for short haired pet owners,I really thought there was nothing to help my short hair dog get his shedding done faster.. this is a life saver. And the fact that I can use it to remove hair from the couch too? Heck yes. Get it. You won’t regret it.,1659663821406,True,0
B08DK2XWB2,B08DK2XWB2,5.0,really very good satisfaction,"It's very good. It's cheaper. I've tried it. I'm satisfied. Mascara texture is evenly smeared without agglomeration. Eyelashes are lengthened without adhesion. After use, the eyes are very beautiful and very convenient. It is really very satisfying.",1599809482722,True,2
B00169NCMM,B00355GCS6,5.0,My favorite soap- and scent! Great for gifts,"If you love this scent, this is a great deal. You will save $40+ buying it in bulk this way. I bought the 5-pound going into the holidays. I used slices for multiple family members- who have all reported back that they love it! The loaf comes marked so you know where to cut, which is great. It also comes with their stickers, detailing what the soap is. Slice, wrap in saran wrap, stick a sticker on, and now you have a nice little gift.",1484789537000,True,0
B018E0PF7A,B018E0PF7A,1.0,So not worth the cheap price!,DO NOT BUY!!!! This stuff is ssssooooo thick it couldn't possibly be used for its intended purpose or any other purpose that I can think of & do not buy this product total waste of money!,1454340381000,True,2
B07CZBKVSS,B07CZBKVSS,5.0,Great value,"This actually works better then I expected, perfect for the fancy Panasonic hair dryer!",1562732711235,True,0
B00K5J673A,B00K5J673A,4.0,"Nice, organic cream for oily skin...","I was looking for something for oily skin and enlarged pores, of which I have many on my nose and cheeks. I apply it at night as a night cream and my face is not all greasy or oily feeling the morning usually, of course I have been using the cream during the winter and early spring months so don't know what will happen in summer when things heat up?  I like the fact it is a natural, organic cream.  It is a bit on the pricey side for what you get, though...so that is why I gave it &#34;4&#34; stars instead of &#34;5&#34;.",1427752863000,True,3
B07CPPB2MR,B07CPPB2MR,4.0,Color lasts,Colors not as vibrant as I would have liked but happy with purchase.,1546317586645,True,0
B000PKS7AU,B000PKS7AU,1.0,Too Oily,"overpriced, only 1 oz. has a low melting temperature, so if your feet are warm, it melts on and the product is very oily, so you have to wear socks or risk getting oil on clothes, furniture carpet etc. The socks soak up the oil so I don't know how much of product is getting absorbed into my heels.  I've tried Earth to Skin Care for heel renewal, which is what I thought I was buying and I prefer that brand since it's not as oily.  It's also priced more reasonably.",1455415535000,True,0
B076C6K418,B076C6K418,5.0,Wonderful value and very convenient to have on hand,"Great set. High quality tools (the case is kinda cheap, but does the job). There are probably a few tools in here that I'll never use, but I like having the options available.",1524706844775,True,0
B09B7D7YHR,B09B7D7YHR,3.0,"Not for large dogs, I own 2 pits and this is a joke","I tought it will work for large dogs but not really, this will work great in small breeds",1682293755578,True,0
B00SU7YBVO,B00SU7YBVO,4.0,Four Stars,I have bought two bottles of this product because  it has helped the peeling and strengthening of my nails.,1532629321960,True,1
B0719KWG8H,B09X9BG4FC,5.0,"Cute, good value","Nice costume jewelry tiara. I was impressed by how pretty it looked out of the box. It is as described, came on time. It is a gift for Christmas so I can’t speak as to the quality long-term but impressed so far",1607851204512,True,0
B07H281V4V,B07H281V4V,2.0,Eh,odor is just as strong as normal polish. You need at least 3 coats. Even then you can still see the line where your white tips start. I will say that they don't appear to stain your nails without a base coat.,1590342399964,True,0
B07CBPBLCZ,B07CBPBLCZ,5.0,Love it! Very nice and durable.,Beautiful little piece. I love this accessory for my hair. At work my hair must be up so I’m limited on what I can do with it really. So this is one of two sometimes three butterfly clips that I wear in a cute little bun thing. Love it!!,1588860432668,True,0
B07DQ6ZLLK,B07DQ6ZLLK,5.0,This product was not for me but Veta Has great Customer Service,"I tried both the shampoo and the condition.  I did not like this product, HOWEVER, these products may work for you so give them a try.  I contacted customer service and they gave me a full refund on both products.  So if you are looking for something for hair loss it has worked for others so these products may work for you.",1589129837744,True,2
B07T45PW8W,B07T45PW8W,2.0,Soft but Thin,Hair was incredibly thin and shed. The hair was very soft and smooth but the cut was strange. It almost looked as if I wearing a mullet. I would have returned but I made the mistake of cutting the lace.,1597246051794,True,0
B08T7GPT1D,B08T7GPT1D,5.0,Wow. Lovely scent and really removed bad odors,"I love this for my living room. I have an open Floorplan so my kitchen, living room, and dining space all connect. If the kitchen smells are too strong I can spray this for a more welcoming aroma in the living room. Lasts a nice long time, and isn't over powering. It's soft and delicate but strong enough to notice.",1638844117311,False,0
B09FH4L3JX,B09FH4L3JX,2.0,Color good but dried out my lips,The color stays for most part but it really dries out my lips. I already have a problem w dry lips and thus don't wear lipstick for this reason. I was hoping using stain I wouldn't have this problem but I still do. If you don't have this problem it might work better for you,1641048351841,True,0
B000050FDE,B000050FDE,5.0,Must have! It really really really really works!,"I've had mine for several years now and I could not be more pleased. I'm not going to go into details about all the things everyone else has already said, but I do have a fantastic tip to share.<br /><br />Lay down on the bed while brushing! Brushing at the sink for 2 or 3 minutes seems like an eternity (especially if you are one of those people who often gets the toothpaste drooling down your chin). Laying down while brushing is one of the best ideas I have ever had. Try this for at least a week and you will be hooked!  Relax. Let the toothbrush do the work while you lay down and relax. Enjoy the feeling of the toothbrush massaging your gums and cleaning your teeth. Take your time, and RELAX! (I know, I keep saying relax over and over, but seriously, try taking a little meditation and relaxation break). This makes a mundane chore actually quite enjoyable.  If you do this, you will find that you brush longer, and you AND your dentist will notice the results. WARNING! Wait until you get back to the sink to brush your tongue so you don't gag or choke.<br /><br />By the way, I also have a Sonicare and use it on a regular basis but I prefer this one because it's more controllable.",1166639532000,False,1
B000FEF1V4,B000FEF1V4,4.0,"Beard trimmer, Stubble creator","I purchased this product because blades are too expensive these days and I'm just not a morning person.  I like the stubble look so after searching product reviews, purchasers of the 980 seemed confident in it's ability to take care of business on setting #1.<br /><br />It does a great job, 90% of hair gets sucked into the trap.  No facial irritation.<br /><br />The only thing you may need is a regular razor to shape your beard's edges.  With the length guard removed you can get pretty close but if you want no hair there you'll need to resort to trimming to zero length then shaping with a razor (while not perfect in that it can't do it all, the results are perfect)!<br /><br />Pros:<br />Light<br />reasonably quiet<br />no oiling!<br />grip it by the twist height adjuster and it works great<br /><br />Cons:<br />doesn't have a foil-like shaver attachment for removing hair to zero<br />no stand/dock (only a neg for people who have no place to hide it)<br />not a smart charger<br />I believe it's an old style battery so don't expect it to last as long as lithium",1272319569000,False,2
B08JJ4J8D3,B08JJ4J8D3,5.0,Beautiful hair,[[VIDEOID:de2252428a6c7bc49f2d3d58c2ceeedf]] Bought an extra bundle for fullness. Very beautiful and soft,1604320258942,True,3
B00197NYZ6,B00197NYZ6,1.0,Nope,If I had a tattoo gun and wanted to infect people then these would've been perfect. It was my own fault. I was 18 and desperate.,1420064055000,True,0
B018SA6E58,B018SA6E58,3.0,Too big for newborn babies,I'll have to wait and see.  They are cute but they are Way too big for newborn babies. I'm sure she'll grow into them.,1509906281543,True,0
B015IHU77U,B0881Y9BLS,5.0,High quality great price,This came and was a high quality organizer. I thought it was going to be flimsy for the good price but it was the best. I use it just as shown and I'm about to buy another one. I obviously order too many eyeshadow palettes,1529012534387,True,0
B0176PV46K,B0176PV46K,5.0,Everyone will love this product !,Neutral on even my very sensitive skin.  I even use it around my extremely sensitive eyes without irritation. No harsh chemical ingredients like almost every other product.  When can we buy it by the gallon ? 😄,1490998222000,True,0
B004H5D40W,B004H5D40W,4.0,Great!,I like it very much.  Makes washing my feet easy...no bending!,1501902688158,True,0
B07H4PK8D2,B07H4PK8D2,5.0,Went great with my Halloween Costume,This wig was gorgeous and comfortable.  The color was a pretty auburn.  The waves were princess like.  Was easy to put on and stayed in place.  This is a wig that can be worn many different ways.  Will be able to use for years to come.  Nice quality and price.,1542662714766,True,0
B0013KBJOC,B0013KBJOC,5.0,Awesome CD!,If you love the sound of steam locomotive whistles buy this CD.  It is awesome and brings back fond memories of the past. I am thinking of buying another one as a backup in case some thing happens to this one.[[ASIN:B0013KBJOC Train Sounds of the 40s & 50s - Steam Locomotives Original Recordings]],1510789219699,True,2
B00ADLGVJA,B00ADLGVJA,1.0,Completely different from photo - really bad,"rcvd low quality Chinese knockoffs with plastic retaining pivot screw nut.  looks like the economy stuff found in bargain bins at the dollar store.  Kiddies paper & craft tool, Not quality hair shears.  Not worth returning.  Will not consider using this vendor ever again.",1414760761000,True,2
B00TAHJOYC,B00TAHJOYC,5.0,BUY THEM,WOW WOW WOW !! Totally worth the price. Unbelievably creamy and smudges like a dream. Love these.,1570289218710,True,0
B087TM676R,B087TM676R,5.0,Worked for 2 months then died.,"Package was late arriving but other than that it’s as described. Easy to use, light weight, came with all the parts except set doesn’t include a wall piece. I got this to do my nails at home and it’s the perfect inexpensive hand drill.<br /><br />Updated review: item has stopped working. It was working fine then it wasn’t going it’s full speed then it just stopped working all together. I am in the middle of doing a full set smh. Invest in a better drill.",1612712190281,True,0
B00U3M25FS,B00U3M25FS,1.0,Incoco usually good; these were dried out.,I have used and liked Incoco strips many times. These arrived dried out and unusable.,1473643613000,True,0
B07XBXKY71,B07XBXKY71,5.0,Super cute!,Terrific value for what you get! Love them for my 3 year old!,1578365754762,True,0
B06Y44MMT6,B06Y44MMT6,5.0,Top of the line spray bottle...,The look and feel are so comfortable.  Very stylish and easy-to-use.  Recommend to everyone.,1527451480545,True,0
B00JJO0T9A,B00JJO0T9A,2.0,Did not look natural!!,Leaves you way too orange. Had hoped it would look more natural. Fast shipping though.?,1524274395732,True,1
B00UI9785I,B00UI9785I,2.0,Uncomfortable...not silk,It’s like a hot box to me I wake at night sweating hard and I be so uncomfortable I have to take it off the band is not soft at all and it’s not silk....I had to order another one and throw it away. Smh,1590496452746,True,0
B00OBYMK22,B07P6VKM5D,5.0,Lovely coupon holder.,"My very favorite coupon holder, I wish it was just a little bigger but it works well. It has held up very well, doesn’t wear easily and also a great price.",1524190752242,True,0
B09B74XD88,B09B74XD88,3.0,Good product,Curls your hair and withing 2 hours your hair was back straight,1635874463182,False,0
B08L932ZK8,B08L932ZK8,5.0,Great!,My friend absolutely love Line Friends and the Mediheal brand for facial masks. This was such a great Christmas gift! :),1609953435501,True,0
B00TUPJQUG,B07JHHJXMG,5.0,Best concealer,"Covers better than anything else I've tried, including other Tarte products. Not as creamy as the creaseless.",1539434884728,True,2
B07X1KBD1Q,B07X1KBD1Q,1.0,Bad decision,"There were supposed to be 2 bottles but received only 1 very tiny bottle and it has no label on it.  It will cost as much to return it as I paid for it.  With no label, I'm hesitant to even try it.  I doubt there is enough product to complete 1 hand anyway.  Update: The bottle I received is empty.",1570928427631,True,0
